0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.10308289662214754,0.11633424353149069,0.13125748805226933,0.14805177363282906,0.16693531647984095,0.18814523578546682,0.21193634456410093,0.23857837291574868,0.2683508971850129,0.3015350176496817,0.3384004989627598,0.3791868224433531,0.42407620017519687,0.473156551628455,0.5263725841102503,0.5834640320602158,0.6438922477401743,0.7067601425141969,0.7707364243652537,0.8340030345772742,0.8942522126300353,0.9487640883848542,0.994589725611194,1.0288439729771206,1.0459710966600837
0.11338974046275763,0.1279422984952039,0.14432207216559245,0.16274321038844686,0.18343888226072524,0.20666031901763748,0.23267441739759365,0.26175923538289403,0.294196446652617,0.3302595791553703,0.3701964829806642,0.4142042479683139,0.4623944607480432,0.5147469336475904,0.5710506725842404,0.6308326705323899,0.6932785750697029,0.7571547602825731,0.8207487718706052,0.8818534563018273,0.9378248866587404,0.9857417477385805,1.022676124316136,1.0460530604550564,1.0577415285245166
0.12368097493116181,0.1395269621051437,0.15735226380361178,0.17738474880060195,0.19987074680224148,0.22507310965711458,0.2532673686379022,0.2847351654757496,0.31975380115482066,0.35858051390582346,0.4014296872146217,0.4484410606114375,0.4996368423984543,0.5548663079648047,0.6137377936243915,0.67554095353715,0.7391670650915241,0.8030421589514072,0.8650958353079787,0.9227955000370852,0.9732750760485027,1.013575208650043,1.0409824709970692,1.053415656646375,1.0596322494710282
0.1339557609633446,0.15108692842900062,0.17034608078111135,0.19197343566172143,0.21622657509251797,0.2433773258203431,0.2737062054759626,0.3074934505010951,0.345005239986268,0.3864735305686595,0.43206750820411477,0.4818547016219116,0.5357498921539458,0.5934512417481066,0.6543652647044886,0.7175265255630503,0.7815242636855776,0.8444561374380044,0.9039367123441985,0.9571915305315967,1.0012590788013946,1.0333003530376652,1.0509774170762272,1.0528238756868682,1.0537471049921885
0.14421325725061107,0.16262089016574888,0.18330154276230415,0.20650632783612843,0.23250206054351852,0.26156675216671976,0.2939820772985352,0.3300216652240645,0.36993360146785614,0.413915392429659,0.46207928005080473,0.5144060822730612,0.5706862072817148,0.6304485380697472,0.6928811138643937,0.7567531402337915,0.8203552931158,0.8814834270714957,0.9374959576363819,0.9854726018883833,1.0224844270206388,1.0459530435328268,1.0540351469157934,1.0459393231290013,1.0418914112356052
0.15445262039816277,0.17412753907742884,0.1962166722526859,0.2209804943475141,0.24869292914413976,0.2796352478201869,0.3140862902591718,0.35230769772573167,0.3945223270216375,0.4408839887835775,0.49143638192952477,0.5460597273312412,0.6044045827548278,0.665815272420199,0.7292497069957978,0.7932092271890179,0.855700122785058,0.9142556429738615,0.9660484785259903,1.008113626561972,1.0376746091848936,1.0525274812012846,1.05139877579669,1.0341801358960452,1.025570815945723
0.16467300508421212,0.18560556642139014,0.20908949558906265,0.2353930184529257,0.26479494356010935,0.2975767541216756,0.33401032136921305,0.3743397739959381,0.4187555020937206,0.4673583988332855,0.5201123285760236,0.5767838816303134,0.6368700829912657,0.699518683963711,0.7634511207956635,0.8269060707845638,0.887629380380582,0.9429410102272128,0.9899052326737136,1.0256118701691477,1.0475417205225843,1.053948863350452,1.0441641118265674,1.0187301922621366,1.0060132324799211
0.17487356421942435,0.19705366338282349,0.22191804392669157,0.24974099970017094,0.2808039071727636,0.31538530219297756,0.35374583206368715,0.3961064811647236,0.4426178937386199,0.49331894779361396,0.5480828434321766,0.6065505800456852,0.6680540410503172,0.7315359342260769,0.7954802998987515,0.8578756989298955,0.9162399180061134,0.9677362563826882,1.0094002803275306,1.0384692139343288,1.0527666116240004,1.051057736158719,1.033277644130071,1.0005605597981286,0.9842020176321573
0.18505344910665633,0.20847052150737844,0.23470035422256397,0.26402155596587096,0.29671566804905236,0.33305502029310763,0.3732846811996482,0.41759678928523225,0.4660949847082624,0.5187472549831303,0.5753259143634865,0.6353356817378627,0.6979339897266845,0.7618537481540705,0.8253460392120576,0.8861685780117242,0.9416503232327441,0.9888589734034371,1.0248795229572623,1.0471782189264902,1.0539856022316416,1.0446032697510197,1.0195436246596892,0.9804563099798861,0.9609126526399843
0.1952118096011729,0.21985483313342602,0.2474344702139586,0.2782318254712729,0.3125261228353243,0.3505801409493525,0.3926189374478556,0.43880007159124435,0.48917300391990576,0.543626273773834,0.6018218320881771,0.6631188700584753,0.7264935300255487,0.790467954030516,0.8530698330542485,0.9118512032631088,0.9639965341214841,1.0065406632962188,1.0366912725481903,1.0522117442410341,1.051782603423109,1.0352429084294668,1.0036363244955353,0.9590443460608538,0.9367483568435128
