0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.7,-0.7062908555968909,-0.7133999658296153,-0.7214325786763861,-0.7305067791404676,-0.7407547053740852,-0.7523237131231392,-0.7653773976991288,-0.7800963438392402,-0.7966784244872672,-0.8153384169868149,-0.8363066516527582,-0.8598263782814969,-0.8861495488827574,-0.9155308334339523,-0.9482199617459974,-0.9844530074802096,-1.0244440558647099,-1.0683798468230332,-1.1164213702468107,-1.1687178768696536,-1.2254401885839048,-1.2868419115982168,-1.3533604911906887,-1.425778580283393
-0.6967935871743487,-0.7026670781769544,-0.7093049469810375,-0.7168057699641143,-0.7252802799781023,-0.7348525828317366,-0.7456613594958846,-0.7578609813180123,-0.7716224313460018,-0.787133881105081,-0.8046007217142354,-0.8242447925358,-0.8463025071108773,-0.8710215569257727,-0.8986559296186992,-0.9294591538051152,-0.9636760597282662,-1.0015339932600362,-1.0432353932721516,-1.0889549073203126,-1.1388456828733255,-1.1930609120460727,-1.251798200407937,-1.3153764790589841,-1.3843601466127167
-0.6935871743486973,-0.6990431332210977,-0.7052094569584911,-0.7121779726707891,-0.7200519455608658,-0.7289472793624375,-0.7389937337677696,-0.7503361025527144,-0.7631352667625773,-0.7775689997150352,-0.7938323541090841,-0.8121374073399453,-0.8327120903133172,-0.8557977845945425,-0.8816453815108997,-0.9105095899011635,-0.9426415269764473,-0.9782801025135365,-1.017643481796371,-1.0609230061948163,-1.1082833228605782,-1.1598739290950848,-1.2158587962134162,-1.2764723367989563,-1.3421128626951617
-0.6903807615230461,-0.6954190500748416,-0.7011135706353119,-0.7075493304555436,-0.714822021387023,-0.7230391887083748,-0.7323214421599828,-0.7428036674906638,-0.7546361722979609,-0.7679856687079674,-0.78303595429038,-0.7999881027145767,-0.8190599230117434,-0.8404843940159442,-0.8645067565314615,-0.8913799756459343,-0.9213584256265865,-0.9546899682184409,-0.991607169246342,-1.032319283065958,-1.0770078461109824,-1.1258301262559458,-1.1789361588208467,-1.2365065399797472,-1.2988199929635467
-0.6871743486973948,-0.6917948583210655,-0.6970173635723905,-0.7029199885000998,-0.7095907560056602,-0.7171287104341035,-0.7256451017058926,-0.7352646019529674,-0.7461265057251772,-0.758385839876316,-0.7722142741898741,-0.7878006801467062,-0.8053511350709704,-0.8250881126199403,-0.8472485567975084,-0.8720805223293165,-0.8998381208006461,-0.9307746967208338,-0.9651345429226729,-1.003144123749618,-1.0450047659182238,-1.090890045868691,-1.140952567194404,-1.1953462750511956,-1.2542719284533657
-0.6839679358717434,-0.6881705877746709,-0.6929209119992521,-0.6982900934598348,-0.7043584009064878,-0.711216249697915,-0.71896533980324,-0.7277198506572312,-0.7376076588821717,-0.7487715258493389,-0.7613701733990862,-0.775579129729843,-0.7915911828444752,-0.8096162248003751,-0.8298802175040498,-0.8526229696594702,-0.8780944124395687,-0.9065491419625319,-0.9382392192811685,-0.9734056585452393,-1.012269771441381,-1.0550265844209767,-1.1018438878383934,-1.152871940886339,-1.2082702942768324
-0.6807615230460922,-0.6845462684771905,-0.6888242927948364,-0.6936597934138057,-0.699125210406626,-0.7053022170152489,-0.712282793746541,-0.7201703763330163,-0.7290810560626152,-0.739144797278786,-0.7505066144640046,-0.7633276227409236,-0.7777858384228472,-0.7940765585216973,-0.8124120955322884,-0.8330205906999559,-0.8561435915718122,-0.882032087348102,-0.9109407915335419,-0.943120710262205,-0.9788105174204434,-1.018228031144444,-1.0615641943351461,-1.1089833254273436,-1.1606348675985936
-0.6775551102204408,-0.6809219306913391,-0.6847275834679819,-0.6890292378137585,-0.6938914415344613,-0.6993870280144018,-0.7055981102403227,-0.7126171587913563,-0.7205481522995894,-0.7295077797803601,-0.7396266576346254,-0.7510505030264735,-0.7639411763445368,-0.7784774666749738,-0.794855447588732,-0.8132881769117761,-0.8340044611467627,-0.8572463700863733,-0.8832651966979451,-0.9123156588533209,-0.9446483991930261,-0.980501328515814,-1.0200911543590563,-1.063607553763109,-1.1112138128968623
-0.6743486973947895,-0.6772976048955077,-0.6806308621376189,-0.6843985774321497,-0.6886573539106671,-0.6934711031848021,-0.6989119448938906,-0.7050611939499921,-0.712010431545764,-0.7198626506381349,-0.7287334550815117,-0.7387522772123958,-0.7500635577629177,-0.7628278030657293,-0.7772223973510577,-0.7934420015314633,-0.8116983162807189,-0.8322189345712125,-0.8552449704802896,-0.8810271559432266,-0.9098201893847419,-0.9418753620372444,-0.9774319585216816,-1.0167086968458379,-1.059897556961196
-0.6711422845691383,-0.673673321778204,-0.6765342075126847,-0.6797679643092206,-0.6834232096265063,-0.6875548676181568,-0.6922249616984065,-0.6975034928161964,-0.7034694047543186,-0.7102116352809179,-0.7178302445966528,-0.7264376037655641,-0.7361596120995438,-0.7471368930051201,-0.7595258913034362,-0.7734997599529037,-0.7892488795483488,-0.8069808023482336,-0.826919358122525,-0.8493026156874665,-0.8743793843448006,-0.9024040049697416,-0.9336293788110728,-0.9682985899331125,-1.0066361614288966
