0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1.8910471413051866,1.6811672448171677,1.49273983183277,1.3254607757005488,1.1779572929994764,1.0483673521187953,0.9346879986000989,0.8349702376957513,0.747415920986052,0.6704174112920436,0.6025647447351545,0.5426348617117549,0.4895747911264392,0.4424813358626567,0.4005810453115677,0.36321176753317364,0.32980616939126683,0.29987709620893366,0.2730058846517336,0.24883173584096863,0.2270426296095307,0.20736815595043367,0.1895733569300484,0.173453488443287,0.15882948092530214,0.1455443640309806,0.13346016873502897,0.12245533548956189,0.11242251989364682,0.1032664003341699,0.09490236293957732,0.08725518176893043,0.08025766710043403,0.07384975516843806,0.06797762813815833,0.06259297856088253,0.05765233600919295,0.05311654071857852,0.04895026807340663,0.04512155963473763,0.04160150036906618,0.038363862004584526,0.03538486251136952,0.03264285796230837,0.0301181759360869,0.027792883732598028,0.025650633535261314,0.02367650919374409,0.021856874068575394,0.02017927018978849,0.018632290376512373,0.017205495093572942,0.01588931518532899,0.014674977269715228,0.013554433732210214,0.012520294778082253,0.011565776786368609,0.01068464331761998,0.009871163900765367,0.00946442419233584
1.8689815199529658,1.6612266613756255,1.4749648978167063,1.3097499753909325,1.164138027859245,1.036240162544848,0.9240520715098022,0.8256367867101222,0.7392142476570118,0.6631967373859693,0.5961937641216597,0.537000245387933,0.4845792056177656,0.4380413928240845,0.39662535970675705,0.35967920314585733,0.32664430115846077,0.29704088224134395,0.2704565453713581,0.24653579261375125,0.22497110328738135,0.2054958923820127,0.18787845896660382,0.171916837824182,0.1574343397752198,0.14427603744687545,0.13230571977879357,0.12140334357143345,0.11146287546049738,0.1023901357241952,0.09410150358979408,0.08652261822029494,0.07958704834431174,0.07323539559508596,0.06741442763031458,0.062076353335793755,0.05717815931240544,0.05268109078457872,0.048550182653674945,0.04475379709931282,0.041263304915881704,0.03805273368115092,0.03509853013765163,0.03237925620318105,0.029875424185998867,0.02756926800079995,0.025444590074363838,0.023486609938196956,0.021681813895089164,0.020017855220246794,0.018483427788482665,0.017068183778490287,0.01576263749789142,0.014558091548182439,0.01344656754934892,0.01242073890359574,0.011473879651813235,0.010599806098627873,0.009792835980269032,0.009389350921091832
1.8468665067463519,1.6412751119994162,1.4571991045818766,1.2940571965051806,1.150339233854094,1.024132493910539,0.9134331307092314,0.8163172365548022,0.7310233918847464,0.6559840695488139,0.5898283594076092,0.531369177016221,0.47958551959793816,0.4336020381187211,0.39266924031642336,0.3561454245593776,0.3234806368733256,0.2942024517632458,0.2679046982587385,0.24423715274980662,0.22289677220083348,0.20362077871690865,0.18618071385357204,0.17037737964331612,0.15603645794871834,0.1430050569152197,0.13114871753752144,0.12034890831097211,0.11050090326165662,0.10151166170023984,0.09329855375498575,0.08578808202282406,0.07891457242200417,0.0726192910558554,0.06684959041060701,0.06155819525268669,0.05670254891808835,0.05224430145713832,0.048148847227831304,0.04438486904107197,0.04092402359283209,0.037740594425907936,0.034811257206133206,0.032114779866216914,0.029631859631815693,0.027344897227883358,0.025237845525416525,0.023296059940229874,0.02150614991708988,0.019855880173316187,0.01833404583042153,0.0169303909659968,0.015635513528473588,0.014440792272685243,0.013338318214981548,0.012320828107994508,0.011381653799911184,0.010514664476555247,0.009714226210775223,0.009314007077887432
1.8247052059161017,1.6213143814606479,1.4394433400016826,1.2783827582244456,1.1365608899053292,1.0120441337038777,0.9028308649153516,0.8070112328285095,0.7228429884487353,0.6487790497375645,0.5834681891397775,0.5257413361337226,0.47459343512366914,0.42916299626011956,0.3887124332109604,0.3526101981005114,0.3203149616676404,0.2913616072282599,0.26535016167185344,0.24193564918332022,0.22081948263059203,0.20174267345568708,0.18447999128537784,0.1688349938549516,0.15463572481032806,0.14173132043813208,0.12998906794746024,0.11929194293736067,0.10953652323434593,0.10063090437307576,0.09249344523030167,0.08505151020813617,0.07824018119094056,0.07200138785713683,0.06628306688826413,0.0610384585055046,0.0562254625122538,0.0518061336450959,0.04774622567953912,0.04401474209004608,0.04058362556583095,0.0374274157465182,0.03452301738727126,0.031849404619532784,0.02938745978699142,0.02711975063202754,0.025030380681596576,0.02310484144818936,0.021329865727461872,0.019693329884322708,0.018184130485718875,0.016792103700429273,0.015507931301854683,0.014323068374153536,0.013229675497483662,0.012220552933612794,0.011289090488331155,0.01042921037022193,0.00963532712221049,0.00923838549820033
1.8025007120049885,1.6013462446459403,1.4216984870841642,1.2627269797261942,1.1228029781618964,0.9999748742800119,0.8922449682112887,0.7977184263027537,0.7146726767467282,0.6415813238255241,0.5771129150573273,0.5201164047908513,0.4696026561616051,0.4247239931538749,0.384754685419022,0.34907329069780335,0.31714706098627143,0.28851815117306057,0.2627927538709596,0.23963111461088538,0.21873908051379676,0.1998614346770866,0.1827761604788236,0.16728955989807837,0.15323202918623213,0.14045472546783344,0.12882667639254386,0.11823236013204674,0.10856965477822111,0.09974778933012463,0.09168610930476717,0.08431283932111011,0.07756381604262064,0.07138163186108049,0.0657148070504121,0.06051709688826179,0.055746857403025096,0.05136654790092621,0.0473422815570812,0.0436433825612248,0.040242079705228306,0.03711316887379468,0.0342337840924678,0.031583105889154695,0.029142201938934242,0.026893807220567112,0.02482217613949178,0.022912936527306194,0.02115294474865248,0.019530189029977052,0.018033667590313662,0.016653308889087448,0.015379878715542361,0.014204908665287341,0.01312062905544309,0.012119903820941857,0.011196180880257423,0.010343435610837837,0.009556131163255266,0.00916247893946176
1.7802561097635738,1.581372466897104,1.4039654243646815,1.2470901804876622,1.109065484191749,0.9879245129603742,0.8816751400806666,0.7884384729140548,0.7065121007616737,0.6343905415550477,0.5707622020371117,0.5144940674935983,0.46461288852992944,0.4202847560400924,0.38079574487172696,0.34553446982773295,0.31397672053574244,0.2856718861683749,0.2602322929719936,0.23732338144737852,0.21665541140228228,0.19797691999859257,0.18106909013590577,0.16574095666138433,0.15182525933130187,0.13917516887567594,0.12766144767526022,0.11717007200159557,0.10760021672980624,0.09886224161153034,0.09087647673893251,0.08357200539899523,0.07688541788311909,0.07075996846741983,0.06514476044509276,0.05999406377926064,0.055266690505839655,0.05092550440704002,0.04693697806064545,0.04327075644267708,0.039899354574828294,0.03679782475148219,0.03394353046462406,0.031315858850198275,0.028896063140817496,0.02666704578233592,0.02461321229210167,0.02272032705318061,0.020975370226610224,0.019366442122827898,0.01788264282748031,0.01651399329739789,0.015251343535247486,0.014086301836413462,0.013011168433907372,0.012018871105072826,0.011102916041121347,0.010257331938947623,0.00947663069851945,0.009086280078305364
1.757974474045989,1.5613948043469161,1.3862450262928228,1.2314726805851617,1.0953483971720068,0.9758928521324162,0.8711210854435736,0.7791710337588009,0.698360909031579,0.6272063564929509,0.5644157180415865,0.5088740111479195,0.45962383984185173,0.4158450134373659,0.37683536034792464,0.3419935034619215,0.31080372623349284,0.28282261477049264,0.2576685969003645,0.23501228178206546,0.214568320420927,0.19608898653698414,0.17935864840653348,0.16418906244811016,0.1504153028959454,0.13789254692096797,0.12649328598742127,0.1161049900501121,0.10662812733674087,0.09797418568603167,0.09006447774225546,0.08282894395028162,0.07620492711335025,0.07013634259504187,0.06457287616409069,0.05946931212504225,0.05478491832858978,0.05048296296189747,0.0465302780293797,0.042896829383520796,0.03955541842070254,0.036481354025839074,0.03365222936843715,0.03104763841790259,0.028649020203261877,0.026439444879993168,0.024403469321621074,0.022526994705129866,0.020797125224607527,0.019202073505515393,0.01773104172255291,0.016374143544024555,0.015122313390363296,0.013967236451302156,0.012901283060422486,0.011917445012090688,0.011009286935226292,0.010170891001317628,0.009396818005700247,0.009009781507887116
1.7356588697054054,1.5414150042501351,1.3685381636135308,1.2158748009898268,1.081651710077809,0.9638796993503718,0.8605825146948476,0.7699157750908814,0.6902187546221139,0.6200284259886635,0.5580731340690237,0.5032559250062318,0.4546352194507275,0.4114044950881057,0.3728732814206426,0.3384501600150669,0.30762786415779786,0.2799701394731402,0.25510148334503047,0.23269764733478748,0.21247765222602855,0.1941974908688815,0.17764470285118072,0.16263375494071752,0.14900204689281882,0.13660675521957266,0.1253220948805911,0.11503702515147651,0.1056533042317298,0.09708354542651954,0.0892500419502662,0.08208358993329501,0.07552228360904856,0.06951069866329096,0.06399910282549826,0.058942794424159395,0.05430149695641706,0.05003888296588599,0.04612214392824221,0.042521566681719136,0.03921023915982147,0.036163727035081195,0.03335985338060787,0.030778419238499666,0.028401049685884416,0.02621098284214529,0.02419292719218813,0.02233292095942918,0.02061819261697906,0.019037067344966907,0.017578849637511773,0.01623374609586392,0.014992775769315791,0.013847700942846153,0.01279096224108045,0.01181561565541056,0.010915284422376992,0.010084104347809486,0.009316685272637848,0.008932975735049808
1.7133123514889803,1.5214348053096494,1.3508457037429267,1.2002968638597533,1.0679754198700753,0.9518848674367764,0.8500591437443461,0.7606723683219885,0.6820852951021728,0.6128564111351364,0.5517341241063045,0.49763950061599616,0.44964673839706926,0.40696293190535027,0.36890925840459055,0.3349042082938736,0.3044489204982037,0.277114262659901,0.25253076971278876,0.23037930941233853,0.2103832509637371,0.19230228899121293,0.1759271204033741,0.1610749111654064,0.1475853776632663,0.13531768871230643,0.12414777723629644,0.11396608752140214,0.10467566440618636,0.09619024408536347,0.08843309840137703,0.08133587773453854,0.07483742670052251,0.06888298057305953,0.06342338855601426,0.05841446271063866,0.05381638203635131,0.04959322340698069,0.04571253783466567,0.042144933271646146,0.03886378436848581,0.03584491379864385,0.03306637477984875,0.03050817567996411,0.028152127888638745,0.025981637755347897,0.023981565642450242,0.022138087082437252,0.020438555082740173,0.018871407626446235,0.017426051765516704,0.016092787262942387,0.014862718014865273,0.013727683608708574,0.012680195156486995,0.011713373031998486,0.010820899254380123,0.009996963428151595,0.009236224594348919,0.00885585517744536
1.6909379639325373,1.5014559379977666,1.3331685111385116,1.1847391928286566,1.0543195276825479,0.9399081745849625,0.8395506940595698,0.7514404900246685,0.6739601925222605,0.6056899767324309,0.5453983650840266,0.4920244317704725,0.44465810935716554,0.40252005592094076,0.36494304230484165,0.33135541744667485,0.3012666815067089,0.27425478655695557,0.2499562730828897,0.22805709886496217,0.20828496022847975,0.19040323628163325,0.17420576733210513,0.1595124074564902,0.14616518084357377,0.13402524163301344,0.12297023523597073,0.11289208668904038,0.1036951241836448,0.09529420426937385,0.08761357551346105,0.08058574114671924,0.07415029515209781,0.06825313168752345,0.06284568097301602,0.05788426853724715,0.05332952876166974,0.049145942846196,0.04530142142498583,0.041766893711439046,0.038516021270589285,0.035524884006248314,0.03277176553672323,0.030236881822536255,0.027902230843115383,0.025751387455961172,0.02376936417800124,0.02194247412354411,0.020258195099058796,0.01870507814757172,0.017272633125302583,0.015951253193251524,0.014732127319310173,0.013607172606868723,0.012568970857604889,0.011610707018583355,0.010726122071509359,0.009909459588657299,0.009155427969997909,0.008778412160668214
