0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-2.399799599198397,-2.3163726621356537,-2.242298655892024,-2.1765232835088124,-2.118063177844244,-2.066028975893865,-2.0196315036707184,-1.9781786590351957,-1.941067667938282,-1.9077755122684905,-1.8778490727057857,-1.8508957958640773,-1.8265752751410063,-1.80459182281133,-1.7846880427995764,-1.766639323561251,-1.7502491457155527,-1.7353450990430825,-1.7217755233837708,-1.7094066328756794,-1.6981200905735343,-1.687810959422464,-1.6783859500495222,-1.6697619245893207,-1.6618646186182995,-1.65462755155175,-1.6479910861779283,-1.6419016176613999,-1.6363108710879797,-1.6311752911283395,-1.6264555237326117,-1.6221159536796064,-1.6181242980122827,-1.614451256655221,-1.6110702019145873,-1.607956905556272,-1.6050892974083484,-1.6024472528155471,-1.6000124028454104,-1.5977679650473788,-1.59569859443887,-1.5937902486025881,-1.59203006825225,-1.5904062683870852,-1.5889080428146287,-1.5875254760994522,-1.5862494656233583,-1.5850716505201738,-1.5839843473747703,-1.5829804926280373,-1.5820535895024312,-1.5811976605746576,-1.5804072040812842,-1.579677154545307,-1.579002846747753,-1.5783799828346743,-1.5778046024662875,-1.5772730552963419,-1.5767819760928972,-1.5763282617279077
-2.3897795591182365,-2.307473673755687,-2.2343982197112116,-2.169505051063696,-2.1118207534293836,-2.0604673052352833,-2.0146668799193743,-1.9737380062985412,-1.9370875037496562,-1.9042008173154805,-1.8746321909746682,-1.8479954248721624,-1.8239555675304622,-1.802221604235115,-1.7825401392867535,-1.7646899873854767,-1.7484775675664939,-1.7337329944385564,-1.7203067822226086,-1.7080670223606897,-1.6968970033230344,-1.6866931992375949,-1.6773635494104566,-1.668825988868181,-1.6610071927731922,-1.6538415056107205,-1.6472700166624348,-1.6412397625019395,-1.6357030360054692,-1.6306167857884548,-1.6259421059754355,-1.6216437808681097,-1.6176898845245204,-1.61405143651265,-1.6107020959037757,-1.6076178922197963,-1.604776987394138,-1.6021594661162735,-1.5997471485793255,-1.5975234234656217,-1.5954731008448841,-1.5935822789840548,-1.5918382263942108,-1.590229274324082,-1.5887447224223057,-1.5873747517354213,-1.5861103476722207,-1.5849432297564325,-1.583865788054935,-1.5828710262227834,-1.581952509016594,-1.5811043153811601,-1.5803209952264832,-1.5795975304718772,-1.5789292993965656,-1.5783120440891947,-1.5777418409039998,-1.5772150732218544,-1.5767284068219407,-1.5762787671028495
-2.379759519038076,-2.298575625278811,-2.2264983995934133,-2.1624865423560093,-2.1055769903172767,-2.0549032744636917,-2.0096990147094886,-1.969293406129632,-1.9331028626673818,-1.9006212769783657,-1.871410234020893,-1.8450898637084354,-1.8213306472512514,-1.7998462230217336,-1.7803871786613075,-1.7627357409182824,-1.7467012556321235,-1.732116352882804,-1.718833713811328,-1.706723301304388,-1.6956700246935925,-1.6855717657945748,-1.6763376899538411,-1.6678868031386167,-1.6601467186917753,-1.65305260519603,-1.6465462777950448,-1.6405754141064621,-1.635092874638033,-1.6300561119488828,-1.6254266684576886,-1.6211697281984352,-1.617253722518482,-1.6136499909494544,-1.6103324796787652,-1.6072774763541837,-1.6044633753938329,-1.6018704712137792,-1.599480773511528,-1.5972778424738001,-1.59524664358397,-1.5933734161420994,-1.5916455567916217,-1.59005151335073,-1.5885806916137095,-1.5872233693978275,-1.5859706204119393,-1.5848142448272466,-1.5837467064350297,-1.582761076332252,-1.5818509810232637,-1.581010556020978,-1.5802344030959181,-1.5795175517385138,-1.578855423889331,-1.5782438017317488,-1.5776787984557819,-1.5771568313014195,-1.5766745971817917,-1.5762290501363487
-2.369739478957916,-2.2896783665737366,-2.218598960374097,-2.1554674794101105,-2.099331593914228,-2.049336588001399,-2.004727620427025,-1.9648445837059105,-1.9291134850037075,-1.8970366475784162,-1.8681829741997475,-1.8421789003128786,-1.8187003171271159,-1.797465496057898,-1.7782289910091347,-1.7607764265818566,-1.744920063833241,-1.730495038995418,-1.7173561927129324,-1.7053753535038212,-1.6944390470527295,-1.6844465594123488,-1.675308279373495,-1.666944281932892,-1.6592831172460434,-1.652260777056009,-1.6458198017700203,-1.6399085097155226,-1.6344803289015504,-1.6294932158565398,-1.6249091614378774,-1.6206937496443499,-1.6168157694083582,-1.6132468805653946,-1.6099613167886047,-1.6069356242387476,-1.6041484302140183,-1.6015802392538145,-1.5992132509526504,-1.5970311973859757,-1.595019199824072,-1.593163638960046,-1.591452039914933,-1.589872967405854,-1.5884159336860968,-1.5870713136405816,-1.5858302695588748,-1.5846846825242327,-1.5836270903012348,-1.582650631662512,-1.5817489950793002,-1.5809163728378286,-1.5801474187610123,-1.5794372100896197,-1.5787812125928078,-1.5781752487046181,-1.5776154685961186,-1.5770983235016556,-1.5766205415941397,-1.5761791056708878
-2.3597194388777556,-2.280781748046532,-2.2106996677609705,-2.148447585181799,-2.093084270414294,-2.0437669508035583,-1.9997524096956483,-1.9603912641522174,-1.9251191107573127,-1.8934466849024476,-1.8649501831537398,-1.839262321774883,-1.8160643790296855,-1.7950792392079657,-1.7760654053497613,-1.7588118857095487,-1.743133844996711,-1.7288689163107371,-1.7158740924245737,-1.7040230617177632,-1.693203961763346,-1.6833174794432437,-1.6742752244375698,-1.6659983389003727,-1.6584163084687837,-1.6514659471436777,-1.6450905200298578,-1.6392389858606717,-1.633865340044549,-1.6289280431312936,-1.6243895345862387,-1.6202157986284882,-1.616375982092632,-1.6128420654782003,-1.609588570332234,-1.6065923017328714,-1.6038321202698156,-1.601288741017466,-1.5989445538738472,-1.5967834632003635,-1.5947907464394304,-1.592952926048242,-1.5912576559809926,-1.5896936181927703,-1.5882504317180983,-1.5869185688147125,-1.5856892806411704,-1.5845545294644452,-1.5835069272778726,-1.582539680769591,-1.5816465406025066,-1.5808217560465776,-1.5800600331738142,-1.5793564971590248,-1.5787066577713464,-1.578106377855253,-1.5775518447116907,-1.5770395437078932,-1.576566234405429,-1.5761289284793039
-2.349699398797595,-2.2718856206461044,-2.2028002883248803,-2.14142658353221,-2.0868347267596006,-2.038194068309268,-1.9947730953222793,-1.9559331724834716,-1.921119479554956,-1.8898511441446548,-1.8617116317554177,-1.836339914277574,-1.8134226338246475,-1.7926872672621597,-1.7738962495867503,-1.7568419584985253,-1.7413424508104007,-1.7272378472350651,-1.7143872853370279,-1.702666307628406,-1.691964659147572,-1.6821844242389112,-1.673238430956513,-1.665048886777437,-1.6575462115253476,-1.6506680405902947,-1.6443583632405265,-1.6385667783413007,-1.6332478486265707,-1.6283605387457643,-1.6238677369658954,-1.6197358280047873,-1.6159343169377174,-1.6124355053083386,-1.6092142029443077,-1.6062474742628217,-1.603514413572625,-1.6009959469097654,-1.5986746548962127,-1.5965346145895083,-1.5945612600014651,-1.5927412557355936,-1.5910623849451941,-1.589513447172004,-1.5880841685629683,-1.5867651190621053,-1.5855476389929504,-1.5844237720850005,-1.5833862048224288,-1.582428212054864,-1.5815436068673563,-1.5807266957292827,-1.5799722371633365,-1.5792754044665918,-1.5786317515837502,-1.5780371819333674,-1.5774879200986875,-1.576980485721689,-1.5765116698845552,-1.5760785132626562
-2.3396793587174347,-2.262989835869715,-2.194900589490994,-2.1344041992022116,-2.0805826706012787,-2.0326176463932835,-1.9897893902431778,-1.9514700335477586,-1.9171143305933789,-1.8862497798485558,-1.8584670900501623,-1.8334114630419889,-1.8107748813176565,-1.7902893938844495,-1.7717213504576965,-1.7548664839619694,-1.739545731777625,-1.725601693003373,-1.7128956426936428,-1.7013049718025166,-1.6907210284500847,-1.6810472911157472,-1.67219780375052,-1.6640958373568804,-1.6566727446849332,-1.6498669816784328,-1.6436232612662582,-1.6378918222010566,-1.6326277944961283,-1.6277906470047414,-1.6233437170136529,-1.6192537900405815,-1.6154907297612737,-1.6120271591634758,-1.6088381767807376,-1.6059011068083018,-1.6031952777176206,-1.6007018269480684,-1.5984035262799874,-1.5962846258902577,-1.594330716769468,-1.592528606060931,-1.590866206493466,-1.5893324355538605,-1.5879171268416956,-1.5866109483091173,-1.5854053297484023,-1.5842923966375926,-1.583264910220472,-1.5823162137603457,-1.5814401830006357,-1.5806311818311574,-1.5798840214318177,-1.57919392341476,-1.5785564860800738,-1.577967653587974,-1.5774236879600612,-1.5769211432582841,-1.576456842220516,-1.5760278546480535
-2.3296593186372747,-2.254094245768559,-2.1870003395302917,-2.127380157787353,-2.0743278102610603,-2.0270373913184048,-1.9848010074705977,-1.9470015719698417,-1.9131034025814742,-1.882642345849036,-1.8552163271989324,-1.8304767522710783,-1.808120920199971,-1.787885431560069,-1.7695405334837917,-1.752885299880798,-1.7377435371710752,-1.7239603136354609,-1.7113990345487247,-1.6999389336520268,-1.689472957800862,-1.6799059763197521,-1.6711532466164383,-1.663139101456794,-1.6557958252913576,-1.649062693814567,-1.6428851431438634,-1.6372140517038072,-1.6320051167682341,-1.6272183115241934,-1.622817422520407,-1.6187696363983273,-1.6150451758151754,-1.6116169856226135,-1.6084604535039215,-1.6055531638887086,-1.6028746798709732,-1.600406350750179,-1.5981311399135225,-1.5960334710935173,-1.5940990926810896,-1.5923149547641797,-1.5906691000340787,-1.589150564290827,-1.5877492889359568,-1.5864560402600452,-1.5852623378357216,-1.5841603891828815,-1.5831430305804526,-1.5822036739638734,-1.5813362579769805,-1.580535204156439,-1.579795376550896,-1.5791120452849994,-1.578480853198341,-1.5778977853643485,-1.5773591414027182,-1.576861509944005,-1.5764017455200052,-1.5759769471864267
-2.3196392785571143,-2.245198702953391,-2.179099307551363,-2.120354185713335,-2.068069854693508,-2.021453009688459,-1.9798076600399563,-1.9425275120950491,-1.9090864336826745,-1.8790285952144614,-1.8519591114209388,-1.8275355650935108,-1.805460547993783,-1.7854751915426434,-1.7673536229189344,-1.7508982427548714,-1.7359357149861994,-1.7223135678915442,-1.709897329725341,-1.6985680713940348,-1.688220334177346,-1.6787603749908102,-1.6701046622941007,-1.662178588888885,-1.6549153697332895,-1.6482550995011394,-1.6421439370565512,-1.636533400309129,-1.6313797538014754,-1.6266434752098455,-1.622288800611143,-1.6182833181169485,-1.6145976097681192,-1.6112049427198887,-1.6080809942676646,-1.6052036095491005,-1.6025525867568005,-1.600109487522216,-1.597857467302007,-1.5957811238337771,-1.5938663633426162,-1.5921002792773342,-1.5904710446892718,-1.5889678140698025,-1.5875806369809113,-1.5863003783904426,-1.5851186479709185,-1.5840277355847543,-1.583020552828386,-1.5820905805741816,-1.581231820614314,-1.5804387523641628,-1.5797062929576964,-1.5790297612341886,-1.5784048447611922,-1.5778275697009245,-1.5772942734346445,-1.5768015793136019,-1.5763463738049486,-1.5759257853502495
-2.309619238476954,-2.236303060600203,-2.1711972634925067,-2.1133260102120053,-2.0618085134488675,-2.0158642084019025,-1.9748090609575102,-1.9380475779335213,-1.9050631614575335,-1.8754082801888232,-1.8486952099362002,-1.8245876835072354,-1.8027935609972008,-1.783058483800885,-1.765160441698337,-1.748905147753652,-1.7341221118939998,-1.7206613132272393,-1.7083903957725086,-1.6971922620101874,-1.6869630433659937,-1.6776103811263636,-1.6690519524320702,-1.6612142084262236,-1.6540312934139325,-1.6474441203081,-1.6413995703072444,-1.6358498006473168,-1.630751643174633,-1.6260660802353266,-1.6217577977245285,-1.6177947855927914,-1.6141479856878678,-1.610790987928025,-1.6076997597017653,-1.6048524073458532,-1.6022289646438201,-1.5998112060462082,-1.5975824795559375,-1.5955275573784016,-1.5936325040190238,-1.5918845567152262,-1.5902720192866842,-1.58878416530415,-1.5874111528578303,-1.5861439459402877,-1.5849742446514827,-1.5838944215044528,-1.5828974637024114,-1.5819769213258597,-1.581126859569177,-1.580341815963835,-1.5796167609508232,-1.578947062290906,-1.57832845247245,-1.577756998926114,-1.577229076961963,-1.576741344807528,-1.5762907210099866,-1.575874363531208
